record_id,transaction_id,transaction_date,transaction_month,fiscal_year,fiscal_quarter,transaction_type,sales_region,country,division,department,sales_manager,product_team,product_category,product_name,customer_segment,customer_id,customer_name,vendor_id,vendor_name,customer_agreement_id,customer_agreement_status,purchase_agreement_id,purchase_agreement_status,approval_level,approval_status,approver_role,approval_pending_days,sales_quantity,sales_revenue,purchase_cost,inventory_opening_value,inventory_closing_value,inventory_movement_value,administration_expense,operation_expense,marketing_expense,employee_count,employee_payroll_amount,customer_service_cases,customer_service_cost,total_expense,gross_profit,gross_profit_margin,net_profit,net_profit_margin,payroll_to_revenue_ratio,transaction_amount,profit_status,risk_level,risk_flag,recommended_action
ERP0000521,TRX0000521,2025-08-22,2025-08,FY2026,Q1,Sales Invoice,Middle East,Bahrain,Office Equipment,Sales,Aisha Khan,Digital Commerce,Workstations,Workstations 203,Retail,CUST00626,Customer 00626,,,CA-86747,Under Review,,,Level 4 - CFO,Escalated,CFO,4,71,158604.86,0,0,0,0,0,0,0,0,0,0,0,0,158604.86,1,158604.86,1,0,158604.86,Profitable,High,Review Required,Escalate to senior approver
ERP0000522,TRX0000522,2025-08-22,2025-08,FY2026,Q1,Purchase Order,Middle East,Kuwait,Retail Distribution,Purchase,Priya Nair,Customer Experience,General Merchandise,General Merchandise 922,Retail,,,VEND00026,Vendor 00026,,,PA-28236,Active,Level 3 - Head of Department,Pending,Head of Department,28,0,0,75807.4,0,0,0,0,0,0,0,0,0,0,0,-75807.4,0,-75807.4,0,0,75807.4,Loss,High,Review Required,Follow up approval
ERP0000523,TRX0000523,2025-08-22,2025-08,FY2026,Q1,Inventory Receipt,Middle East,UAE,Office Equipment,Inventory,Omar Ali,Enterprise Solutions,Workstations,Workstations 990,SME,,,VEND00187,Vendor 00187,,,PA-20700,Active,Level 1 - Department Manager,Approved,Department Manager,0,0,0,5651.18,298544.78,307238.9,8694.12,0,0,0,0,0,0,0,0,-5651.18,0,-5651.18,0,0,8694.12,Loss,High,Review Required,Review margin and cost allocation
ERP0000524,TRX0000524,2025-08-22,2025-08,FY2026,Q1,Payroll Allocation,Middle East,Saudi Arabia,Healthcare Products,Payroll,Bilal Hussain,Enterprise Solutions,Medical Supplies,Medical Supplies 254,Channel Partner,,,,,,,,,Level 5 - CEO,Escalated,CEO,6,0,0,0,0,0,0,0,0,0,78,531531,0,0,531531,0,0,-531531,0,0,531531,Loss,High,Review Required,Escalate to senior approver
ERP0000525,TRX0000525,2025-08-22,2025-08,FY2026,Q1,Administration Expense,Middle East,Bahrain,Office Equipment,Administration,Omar Ali,Enterprise Solutions,Workstations,Workstations 364,Retail,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,12187.65,0,0,0,0,0,0,12187.65,0,0,-12187.65,0,0,12187.65,Loss,High,Review Required,Review margin and cost allocation
ERP0000526,TRX0000526,2025-08-22,2025-08,FY2026,Q1,Operations Expense,Middle East,Oman,Industrial Supplies,Operations,Bilal Hussain,Customer Experience,Tools,Tools 702,SME,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,19360.93,0,0,0,0,0,19360.93,0,0,-19360.93,0,0,19360.93,Loss,High,Review Required,Review margin and cost allocation
ERP0000527,TRX0000527,2025-08-22,2025-08,FY2026,Q1,Marketing Expense,Middle East,Saudi Arabia,Consumer Electronics,Marketing,Grace Thomas,Customer Experience,Home Electronics,Home Electronics 425,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,41458.67,0,0,0,0,41458.67,0,0,-41458.67,0,0,41458.67,Loss,High,Review Required,Review margin and cost allocation
ERP0000528,TRX0000528,2025-08-22,2025-08,FY2026,Q1,Customer Service Cost,Middle East,Saudi Arabia,Software Services,Customer Service,Grace Thomas,Digital Commerce,Implementation,Implementation 314,SME,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,0,0,0,17,5874.35,5874.35,0,0,-5874.35,0,0,5874.35,Loss,High,Review Required,Review margin and cost allocation
ERP0000529,TRX0000529,2025-08-22,2025-08,FY2026,Q1,Refund / Credit Note,Middle East,Oman,Software Services,Finance,Omar Ali,Enterprise Solutions,Implementation,Implementation 177,Enterprise,CUST00558,Customer 00558,,,CA-91080,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-16567.18,0,0,0,0,0,0,0,0,0,0,0,0,-16567.18,0,-16567.18,0,0,16567.18,Loss,High,Review Required,Review margin and cost allocation
ERP0000530,TRX0000530,2025-08-22,2025-08,FY2026,Q1,Approval Workflow,Middle East,UAE,Industrial Supplies,Finance,Priya Nair,Customer Experience,Tools,Tools 875,Enterprise,,,,,,,,,Level 5 - CEO,Approved,CEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618389.12,Low Margin,High,Review Required,Review agreement or risk condition
ERP0000531,TRX0000531,2025-08-23,2025-08,FY2026,Q1,Sales Invoice,Middle East,UAE,Office Equipment,Sales,Omar Ali,Customer Experience,Workstations,Workstations 889,Retail,CUST00447,Customer 00447,,,CA-63385,Expiring Soon,,,Level 4 - CFO,Approved,CFO,0,97,216210.23,0,0,0,0,0,0,0,0,0,0,0,0,216210.23,1,216210.23,1,0,216210.23,Profitable,Medium,Review Required,Review agreement or risk condition
ERP0000532,TRX0000532,2025-08-23,2025-08,FY2026,Q1,Purchase Order,Middle East,UAE,Retail Distribution,Purchase,Priya Nair,Regional Growth,FMCG,FMCG 513,Retail,,,VEND00174,Vendor 00174,,,PA-30076,Expiring Soon,Level 3 - Head of Department,Pending,Head of Department,2,0,0,99234.06,0,0,0,0,0,0,0,0,0,0,0,-99234.06,0,-99234.06,0,0,99234.06,Loss,High,Review Required,Follow up approval
ERP0000533,TRX0000533,2025-08-23,2025-08,FY2026,Q1,Inventory Receipt,Middle East,UAE,Retail Distribution,Inventory,Grace Thomas,Digital Commerce,Apparel,Apparel 687,Enterprise,,,VEND00218,Vendor 00218,,,PA-15065,Active,Level 3 - Head of Department,Approved,Head of Department,0,0,0,49680.87,239292.9,315725,76432.1,0,0,0,0,0,0,0,0,-49680.87,0,-49680.87,0,0,76432.1,Loss,High,Review Required,Review margin and cost allocation
ERP0000534,TRX0000534,2025-08-23,2025-08,FY2026,Q1,Payroll Allocation,Middle East,Kuwait,Retail Distribution,Payroll,Sara Rahman,Regional Growth,General Merchandise,General Merchandise 266,Channel Partner,,,,,,,,,Level 5 - CEO,Approved,CEO,0,0,0,0,0,0,0,0,0,0,64,570757.76,0,0,570757.76,0,0,-570757.76,0,0,570757.76,Loss,High,Review Required,Review margin and cost allocation
ERP0000535,TRX0000535,2025-08-23,2025-08,FY2026,Q1,Administration Expense,Middle East,Saudi Arabia,Software Services,Administration,Omar Ali,Core Products,Implementation,Implementation 278,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,10080.18,0,0,0,0,0,0,10080.18,0,0,-10080.18,0,0,10080.18,Loss,High,Review Required,Review margin and cost allocation
ERP0000536,TRX0000536,2025-08-23,2025-08,FY2026,Q1,Operations Expense,Middle East,Saudi Arabia,Consumer Electronics,Operations,Sara Rahman,Customer Experience,Smart Devices,Smart Devices 274,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,41316.56,0,0,0,0,0,41316.56,0,0,-41316.56,0,0,41316.56,Loss,High,Review Required,Review margin and cost allocation
ERP0000537,TRX0000537,2025-08-23,2025-08,FY2026,Q1,Marketing Expense,Middle East,Saudi Arabia,Office Equipment,Marketing,Sara Rahman,Core Products,Printers,Printers 444,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,32780.66,0,0,0,0,32780.66,0,0,-32780.66,0,0,32780.66,Loss,High,Review Required,Review margin and cost allocation
ERP0000538,TRX0000538,2025-08-23,2025-08,FY2026,Q1,Customer Service Cost,Middle East,Saudi Arabia,Industrial Supplies,Customer Service,Noura Ahmed,Digital Commerce,Machinery Parts,Machinery Parts 496,SME,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,44,23360.48,23360.48,0,0,-23360.48,0,0,23360.48,Loss,High,Review Required,Review margin and cost allocation
ERP0000539,TRX0000539,2025-08-23,2025-08,FY2026,Q1,Refund / Credit Note,Middle East,UAE,Healthcare Products,Finance,Omar Ali,Regional Growth,Diagnostics,Diagnostics 188,Enterprise,CUST00574,Customer 00574,,,CA-55687,Expiring Soon,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-33537.83,0,0,0,0,0,0,0,0,0,0,0,0,-33537.83,0,-33537.83,0,0,33537.83,Loss,High,Review Required,Review margin and cost allocation
ERP0000540,TRX0000540,2025-08-23,2025-08,FY2026,Q1,Approval Workflow,Middle East,Saudi Arabia,Office Equipment,Finance,Grace Thomas,Regional Growth,Workstations,Workstations 166,Channel Partner,,,,,,,,,Level 5 - CEO,Approved,CEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654039.22,Low Margin,High,Review Required,Review agreement or risk condition
ERP0000541,TRX0000541,2025-08-24,2025-08,FY2026,Q1,Sales Invoice,Middle East,UAE,Healthcare Products,Sales,Bilal Hussain,Enterprise Solutions,Diagnostics,Diagnostics 359,SME,CUST00235,Customer 00235,,,CA-21540,Active,,,Level 4 - CFO,Escalated,CFO,7,108,204058.4,0,0,0,0,0,0,0,0,0,0,0,0,204058.4,1,204058.4,1,0,204058.4,Profitable,High,Review Required,Escalate to senior approver
ERP0000542,TRX0000542,2025-08-24,2025-08,FY2026,Q1,Purchase Order,Middle East,UAE,Software Services,Purchase,Mohamed Rafi,Digital Commerce,Implementation,Implementation 828,Channel Partner,,,VEND00176,Vendor 00176,,,PA-89345,Under Review,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,21585.5,0,0,0,0,0,0,0,0,0,0,0,-21585.5,0,-21585.5,0,0,21585.5,Loss,High,Review Required,Review margin and cost allocation
ERP0000543,TRX0000543,2025-08-24,2025-08,FY2026,Q1,Inventory Receipt,Middle East,UAE,Healthcare Products,Inventory,Mohamed Rafi,Digital Commerce,Wellness,Wellness 164,Channel Partner,,,VEND00231,Vendor 00231,,,PA-56516,Expiring Soon,Level 3 - Head of Department,Pending,Head of Department,13,0,0,35912.81,320651.21,375901.68,55250.47,0,0,0,0,0,0,0,0,-35912.81,0,-35912.81,0,0,55250.47,Loss,High,Review Required,Follow up approval
ERP0000544,TRX0000544,2025-08-24,2025-08,FY2026,Q1,Payroll Allocation,Middle East,UAE,Consumer Electronics,Payroll,Bilal Hussain,Regional Growth,Smart Devices,Smart Devices 779,Retail,,,,,,,,,Level 4 - CFO,Rejected,CFO,0,0,0,0,0,0,0,0,0,0,43,201077.03,0,0,201077.03,0,0,-201077.03,0,0,201077.03,Loss,High,Review Required,Review margin and cost allocation
ERP0000545,TRX0000545,2025-08-24,2025-08,FY2026,Q1,Administration Expense,Middle East,Kuwait,Industrial Supplies,Administration,Omar Ali,Regional Growth,Safety Equipment,Safety Equipment 207,Enterprise,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,6372.3,0,0,0,0,0,0,6372.3,0,0,-6372.3,0,0,6372.3,Loss,High,Review Required,Review margin and cost allocation
ERP0000546,TRX0000546,2025-08-24,2025-08,FY2026,Q1,Operations Expense,Middle East,UAE,Industrial Supplies,Operations,Aisha Khan,Digital Commerce,Tools,Tools 153,Retail,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,11142.54,0,0,0,0,0,11142.54,0,0,-11142.54,0,0,11142.54,Loss,High,Review Required,Review margin and cost allocation
ERP0000547,TRX0000547,2025-08-24,2025-08,FY2026,Q1,Marketing Expense,Middle East,UAE,Retail Distribution,Marketing,Priya Nair,Regional Growth,FMCG,FMCG 713,SME,,,,,,,,,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,0,0,0,0,0,0,67306,0,0,0,0,67306,0,0,-67306,0,0,67306,Loss,High,Review Required,Review margin and cost allocation
ERP0000548,TRX0000548,2025-08-24,2025-08,FY2026,Q1,Customer Service Cost,Middle East,Kuwait,Healthcare Products,Customer Service,Sara Rahman,Digital Commerce,Medical Supplies,Medical Supplies 391,Retail,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,0,0,0,47,8448.72,8448.72,0,0,-8448.72,0,0,8448.72,Loss,High,Review Required,Review margin and cost allocation
ERP0000549,TRX0000549,2025-08-24,2025-08,FY2026,Q1,Refund / Credit Note,Middle East,UAE,Office Equipment,Finance,Omar Ali,Core Products,Workstations,Workstations 919,Government,CUST00382,Customer 00382,,,CA-72581,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-15586.45,0,0,0,0,0,0,0,0,0,0,0,0,-15586.45,0,-15586.45,0,0,15586.45,Loss,High,Review Required,Review margin and cost allocation
ERP0000550,TRX0000550,2025-08-24,2025-08,FY2026,Q1,Approval Workflow,Middle East,Saudi Arabia,Consumer Electronics,Finance,Mohamed Rafi,Digital Commerce,Smart Devices,Smart Devices 876,Retail,,,,,,,,,Level 4 - CFO,Rejected,CFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439036.95,Low Margin,High,Review Required,Review agreement or risk condition
ERP0000551,TRX0000551,2025-08-25,2025-08,FY2026,Q1,Sales Invoice,Middle East,UAE,Healthcare Products,Sales,Bilal Hussain,Regional Growth,Diagnostics,Diagnostics 259,SME,CUST00103,Customer 00103,,,CA-33036,Under Review,,,Level 3 - Head of Department,Pending,Head of Department,4,134,52796.65,0,0,0,0,0,0,0,0,0,0,0,0,52796.65,1,52796.65,1,0,52796.65,Profitable,Medium,Normal,Follow up approval
ERP0000552,TRX0000552,2025-08-25,2025-08,FY2026,Q1,Purchase Order,Middle East,Kuwait,Office Equipment,Purchase,Priya Nair,Customer Experience,Furniture,Furniture 430,Channel Partner,,,VEND00245,Vendor 00245,,,PA-51659,Expiring Soon,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,33470.67,0,0,0,0,0,0,0,0,0,0,0,-33470.67,0,-33470.67,0,0,33470.67,Loss,High,Review Required,Review margin and cost allocation
ERP0000553,TRX0000553,2025-08-25,2025-08,FY2026,Q1,Inventory Receipt,Middle East,UAE,Healthcare Products,Inventory,Bilal Hussain,Customer Experience,Diagnostics,Diagnostics 214,Channel Partner,,,VEND00037,Vendor 00037,,,PA-20592,Under Review,Level 3 - Head of Department,Approved,Head of Department,0,0,0,53413.67,205888.45,288063.33,82174.88,0,0,0,0,0,0,0,0,-53413.67,0,-53413.67,0,0,82174.88,Loss,High,Review Required,Review margin and cost allocation
ERP0000554,TRX0000554,2025-08-25,2025-08,FY2026,Q1,Payroll Allocation,Middle East,Oman,Healthcare Products,Payroll,Aisha Khan,Digital Commerce,Medical Supplies,Medical Supplies 813,Retail,,,,,,,,,Level 5 - CEO,Approved,CEO,0,0,0,0,0,0,0,0,0,0,85,690993.9,0,0,690993.9,0,0,-690993.9,0,0,690993.9,Loss,High,Review Required,Review margin and cost allocation
ERP0000555,TRX0000555,2025-08-25,2025-08,FY2026,Q1,Administration Expense,Middle East,UAE,Consumer Electronics,Administration,Grace Thomas,Enterprise Solutions,Accessories,Accessories 595,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,11826.01,0,0,0,0,0,0,11826.01,0,0,-11826.01,0,0,11826.01,Loss,High,Review Required,Review margin and cost allocation
ERP0000556,TRX0000556,2025-08-25,2025-08,FY2026,Q1,Operations Expense,Middle East,UAE,Office Equipment,Operations,Mohamed Rafi,Regional Growth,Furniture,Furniture 562,Enterprise,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,8553.18,0,0,0,0,0,8553.18,0,0,-8553.18,0,0,8553.18,Loss,High,Review Required,Review margin and cost allocation
ERP0000557,TRX0000557,2025-08-25,2025-08,FY2026,Q1,Marketing Expense,Middle East,Kuwait,Healthcare Products,Marketing,Omar Ali,Customer Experience,Diagnostics,Diagnostics 567,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,44852.99,0,0,0,0,44852.99,0,0,-44852.99,0,0,44852.99,Loss,High,Review Required,Review margin and cost allocation
ERP0000558,TRX0000558,2025-08-25,2025-08,FY2026,Q1,Customer Service Cost,Middle East,Oman,Office Equipment,Customer Service,Priya Nair,Core Products,Workstations,Workstations 619,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,66,32477.28,32477.28,0,0,-32477.28,0,0,32477.28,Loss,High,Review Required,Review margin and cost allocation
ERP0000559,TRX0000559,2025-08-25,2025-08,FY2026,Q1,Refund / Credit Note,Middle East,Kuwait,Industrial Supplies,Finance,Sara Rahman,Regional Growth,Tools,Tools 113,SME,CUST00410,Customer 00410,,,CA-97569,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-24725.59,0,0,0,0,0,0,0,0,0,0,0,0,-24725.59,0,-24725.59,0,0,24725.59,Loss,High,Review Required,Review margin and cost allocation
ERP0000560,TRX0000560,2025-08-25,2025-08,FY2026,Q1,Approval Workflow,Middle East,Kuwait,Office Equipment,Finance,Noura Ahmed,Digital Commerce,Workstations,Workstations 472,SME,,,,,,,,,Level 4 - CFO,Pending,CFO,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281974.17,Low Margin,Medium,Normal,Follow up approval
ERP0000561,TRX0000561,2025-08-26,2025-08,FY2026,Q1,Sales Invoice,Middle East,UAE,Industrial Supplies,Sales,Mohamed Rafi,Digital Commerce,Safety Equipment,Safety Equipment 184,Government,CUST00055,Customer 00055,,,CA-32925,Active,,,Level 3 - Head of Department,Pending,Head of Department,16,151,54821.05,0,0,0,0,0,0,0,0,0,0,0,0,54821.05,1,54821.05,1,0,54821.05,Profitable,Medium,Normal,Follow up approval
ERP0000562,TRX0000562,2025-08-26,2025-08,FY2026,Q1,Purchase Order,Middle East,Bahrain,Software Services,Purchase,Mohamed Rafi,Regional Growth,Implementation,Implementation 434,Enterprise,,,VEND00208,Vendor 00208,,,PA-78976,Expiring Soon,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,16083.07,0,0,0,0,0,0,0,0,0,0,0,-16083.07,0,-16083.07,0,0,16083.07,Loss,High,Review Required,Review margin and cost allocation
ERP0000563,TRX0000563,2025-08-26,2025-08,FY2026,Q1,Inventory Receipt,Middle East,Qatar,Retail Distribution,Inventory,Noura Ahmed,Customer Experience,Apparel,Apparel 912,Channel Partner,,,VEND00190,Vendor 00190,,,PA-77877,Active,Level 3 - Head of Department,Escalated,Head of Department,10,0,0,43250.82,352825.03,419364.76,66539.73,0,0,0,0,0,0,0,0,-43250.82,0,-43250.82,0,0,66539.73,Loss,High,Review Required,Escalate to senior approver
ERP0000564,TRX0000564,2025-08-26,2025-08,FY2026,Q1,Payroll Allocation,Middle East,Oman,Software Services,Payroll,Sara Rahman,Digital Commerce,Implementation,Implementation 321,Channel Partner,,,,,,,,,Level 4 - CFO,Pending,CFO,17,0,0,0,0,0,0,0,0,0,47,354686.91,0,0,354686.91,0,0,-354686.91,0,0,354686.91,Loss,High,Review Required,Follow up approval
ERP0000565,TRX0000565,2025-08-26,2025-08,FY2026,Q1,Administration Expense,Middle East,UAE,Industrial Supplies,Administration,Sara Rahman,Regional Growth,Safety Equipment,Safety Equipment 294,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,14123.29,0,0,0,0,0,0,14123.29,0,0,-14123.29,0,0,14123.29,Loss,High,Review Required,Review margin and cost allocation
ERP0000566,TRX0000566,2025-08-26,2025-08,FY2026,Q1,Operations Expense,Middle East,Qatar,Industrial Supplies,Operations,Bilal Hussain,Enterprise Solutions,Machinery Parts,Machinery Parts 834,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,45400.76,0,0,0,0,0,45400.76,0,0,-45400.76,0,0,45400.76,Loss,High,Review Required,Review margin and cost allocation
ERP0000567,TRX0000567,2025-08-26,2025-08,FY2026,Q1,Marketing Expense,Middle East,Qatar,Retail Distribution,Marketing,Sara Rahman,Core Products,Apparel,Apparel 802,Retail,,,,,,,,,Level 3 - Head of Department,Escalated,Head of Department,24,0,0,0,0,0,0,0,0,51363.04,0,0,0,0,51363.04,0,0,-51363.04,0,0,51363.04,Loss,High,Review Required,Escalate to senior approver
ERP0000568,TRX0000568,2025-08-26,2025-08,FY2026,Q1,Customer Service Cost,Middle East,UAE,Industrial Supplies,Customer Service,Mohamed Rafi,Enterprise Solutions,Machinery Parts,Machinery Parts 823,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,64,29265.92,29265.92,0,0,-29265.92,0,0,29265.92,Loss,High,Review Required,Review margin and cost allocation
ERP0000569,TRX0000569,2025-08-26,2025-08,FY2026,Q1,Refund / Credit Note,Middle East,Saudi Arabia,Software Services,Finance,Sara Rahman,Regional Growth,Implementation,Implementation 983,SME,CUST00027,Customer 00027,,,CA-68009,Expiring Soon,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-27113.99,0,0,0,0,0,0,0,0,0,0,0,0,-27113.99,0,-27113.99,0,0,27113.99,Loss,High,Review Required,Review margin and cost allocation
ERP0000570,TRX0000570,2025-08-26,2025-08,FY2026,Q1,Approval Workflow,Middle East,UAE,Software Services,Finance,Aisha Khan,Core Products,Support Plan,Support Plan 260,Channel Partner,,,,,,,,,Level 4 - CFO,Pending,CFO,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254539.97,Low Margin,Medium,Normal,Follow up approval
ERP0000571,TRX0000571,2025-08-27,2025-08,FY2026,Q1,Sales Invoice,Middle East,Saudi Arabia,Healthcare Products,Sales,Sara Rahman,Customer Experience,Diagnostics,Diagnostics 858,SME,CUST00482,Customer 00482,,,CA-15580,Active,,,Level 4 - CFO,Rejected,CFO,0,75,249687.24,0,0,0,0,0,0,0,0,0,0,0,0,249687.24,1,249687.24,1,0,249687.24,Profitable,Medium,Normal,Monitor
ERP0000572,TRX0000572,2025-08-27,2025-08,FY2026,Q1,Purchase Order,Middle East,UAE,Retail Distribution,Purchase,Omar Ali,Core Products,General Merchandise,General Merchandise 160,Channel Partner,,,VEND00027,Vendor 00027,,,PA-77267,Active,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,143218.93,0,0,0,0,0,0,0,0,0,0,0,-143218.93,0,-143218.93,0,0,143218.93,Loss,High,Review Required,Review margin and cost allocation
ERP0000573,TRX0000573,2025-08-27,2025-08,FY2026,Q1,Inventory Receipt,Middle East,UAE,Consumer Electronics,Inventory,Noura Ahmed,Core Products,Accessories,Accessories 579,Channel Partner,,,VEND00119,Vendor 00119,,,PA-11121,Expiring Soon,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,24831.27,56978.12,95180.07,38201.95,0,0,0,0,0,0,0,0,-24831.27,0,-24831.27,0,0,38201.95,Loss,High,Review Required,Review margin and cost allocation
ERP0000574,TRX0000574,2025-08-27,2025-08,FY2026,Q1,Payroll Allocation,Middle East,Kuwait,Industrial Supplies,Payroll,Bilal Hussain,Core Products,Tools,Tools 183,Retail,,,,,,,,,Level 4 - CFO,Rejected,CFO,0,0,0,0,0,0,0,0,0,0,30,301363.5,0,0,301363.5,0,0,-301363.5,0,0,301363.5,Loss,High,Review Required,Review margin and cost allocation
